Survived,Pclass,Age,SibSp,Parch,Fare,Sex_male,Embarked_Q,Embarked_S
0,0.6783296870926508,1.368956632110895,4.049705226433334,0.0,-0.06494781324317637,True,False,True
0,-0.6854202413131321,-0.971798966431071,1.8007351439963428,0.0,-0.2720281961261659,True,False,True
1,-2.0491701697189146,2.188221091600583,-0.4482349384406481,0.0,0.8735471827394681,False,False,True
0,-0.6854202413131321,-0.6206856266497761,-0.4482349384406481,0.0,-0.15293891409400537,True,False,True
1,-0.6854202413131321,1.4859944120379933,-0.4482349384406481,0.0,-0.15293891409400537,False,False,True
1,-0.6854202413131321,-0.26957228686848117,1.8007351439963428,0.0,-0.08479602691520313,False,False,False
0,-2.0491701697189146,0.19857883283991207,-0.4482349384406481,0.0,2.8239596867203183,True,False,True
0,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,-0.4308139055023799,True,False,True
0,0.6783296870926508,-0.38661006679557947,-0.4482349384406481,0.0,-0.5581759229930412,True,False,True
0,-2.0491701697189146,0.43265439269410866,-0.4482349384406481,0.0,-0.7880817515988615,True,False,True
0,0.6783296870926508,2.071183311673485,-0.4482349384406481,0.0,-0.47051033284643345,True,False,True
1,-0.6854202413131321,-0.15253450694138285,1.8007351439963428,0.0,0.7203824874751719,False,False,False
1,0.6783296870926508,-1.6740256459936609,-0.4482349384406481,0.0,-0.6114326499178234,False,False,False
0,0.6783296870926508,-1.0888367463581692,-0.4482349384406481,0.0,-0.4033598563512325,True,False,True
0,0.6783296870926508,-1.2058745262852677,-0.4482349384406481,0.0,-0.5581759229930412,True,False,True
0,0.6783296870926508,-0.15253450694138285,-0.4482349384406481,0.0,-0.5581759229930412,True,False,True
0,0.6783296870926508,0.43265439269410866,-0.4482349384406481,0.0,-0.5581759229930412,True,False,True
0,0.6783296870926508,-0.8547611865039727,-0.4482349384406481,0.0,-0.3500951901409815,False,False,True
0,-0.6854202413131321,-0.15253450694138285,-0.4482349384406481,0.0,-0.35142105081427294,True,False,True
0,0.6783296870926508,-0.5036478467226778,-0.4482349384406481,0.0,-0.6253263994882422,True,False,True
0,-0.6854202413131321,-0.26957228686848117,-0.4482349384406481,0.0,-0.15293891409400537,True,False,True
1,-2.0491701697189146,-1.2058745262852677,-0.4482349384406481,0.0,1.196739615603814,False,False,True
1,-2.0491701697189146,-0.38661006679557947,-0.4482349384406481,0.0,1.196739615603814,True,False,False
0,0.6783296870926508,0.31561661276701036,-0.4482349384406481,0.0,-0.5697514012065672,True,True,False
